Duration,Total_Stops,Date_of_Journey_month,Date_of_Journey_day,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price
155,0,3,6,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4145
810,2,6,15,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11507
630,1,9,6,8,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11622
585,1,1,6,9,15,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12042
90,0,9,6,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2753
1300,2,6,15,6,45,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10919
435,1,3,24,11,35,18,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9923
90,0,12,5,6,25,7,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049
140,0,4,15,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
170,0,4,18,9,45,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5403
370,1,9,5,7,25,13,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5842
975,1,5,21,9,15,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7318
615,1,6,15,8,45,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11789
435,1,6,3,14,5,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19225
865,2,5,18,17,15,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12199
185,0,1,6,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
85,0,9,5,2,55,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
155,0,6,27,22,15,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
85,0,3,24,22,45,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2227
550,2,3,21,9,40,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11702
1355,1,5,21,14,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
1550,1,9,3,8,55,10,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
455,1,6,24,11,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7268
1430,2,5,24,19,10,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
180,0,1,6,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1100,1,6,24,18,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
150,0,3,6,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
165,0,5,24,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
480,1,5,27,17,30,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377
1330,1,9,6,6,30,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
720,1,1,6,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7933
900,1,3,24,8,25,23,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031
1505,1,5,27,11,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
175,0,3,15,21,20,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8033
275,1,9,4,11,30,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4966
1010,1,6,4,6,10,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5022
90,0,1,3,16,55,18,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8853
470,1,6,24,11,25,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7155
500,2,3,6,10,55,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12173
435,1,12,6,18,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377
290,1,5,18,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6496
170,0,1,3,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10067
165,0,4,27,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
450,1,3,6,11,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
755,1,9,5,6,40,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7787
600,1,5,27,9,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10407
370,1,3,21,9,45,15,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7280
965,1,4,24,4,55,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6162
170,0,9,5,8,30,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
175,0,3,5,18,25,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
825,1,6,24,22,50,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
175,0,5,27,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030
625,1,6,3,11,55,22,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442
845,1,1,5,20,0,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
155,0,6,18,4,40,7,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
170,0,6,24,11,40,14,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
1330,1,1,4,6,30,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
1055,1,3,21,14,5,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
720,1,9,5,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8073
310,1,6,24,17,5,22,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6147
150,0,4,21,15,15,17,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5224
625,1,5,24,10,0,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10413
735,1,6,24,7,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8879
420,1,6,15,14,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587
1100,2,5,24,7,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13873
910,1,3,6,3,50,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12192
1055,1,12,6,16,30,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8529
555,1,9,6,2,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587
875,1,6,3,17,40,8,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11038
145,0,4,21,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4439
575,1,1,5,9,35,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
1425,1,5,27,19,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
1640,1,9,3,6,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10945
305,1,3,21,14,5,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
385,1,5,27,9,45,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10486
525,1,5,18,3,50,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10197
175,0,5,27,0,30,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
665,1,3,27,9,55,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12537
875,1,6,6,17,40,8,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7258
800,1,5,21,6,30,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
540,1,9,5,10,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10197
1550,1,5,15,17,0,18,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
135,0,6,3,7,5,9,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7414
140,0,3,21,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3847
1760,2,5,27,23,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
810,2,5,18,23,5,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
185,0,3,3,14,30,17,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7673
480,1,6,3,7,30,15,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
830,1,6,27,11,40,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5797
805,1,5,18,15,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
630,1,9,4,8,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10877
860,1,3,27,6,40,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8784
170,0,6,27,22,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
1350,1,3,24,21,10,19,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031
435,1,5,21,18,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14067
135,0,5,27,8,20,10,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3543
1275,1,12,3,18,55,16,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
975,1,5,18,7,10,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
345,1,6,5,14,5,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1210,2,1,6,13,15,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10467
765,1,3,6,9,45,22,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9646
185,0,6,3,14,30,17,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7673
80,0,5,24,6,20,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
285,1,3,3,5,25,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7774
690,1,12,6,7,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10877
400,1,12,5,14,5,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
510,1,12,6,17,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7198
1005,1,6,6,17,0,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10539
85,0,6,6,2,55,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050
925,1,5,21,13,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
595,1,6,3,8,55,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15411
1585,1,12,3,20,35,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
90,0,3,6,6,25,7,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049
365,1,6,3,22,20,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12583
555,1,5,21,10,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14848
590,2,6,5,12,0,21,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10151
170,0,9,3,17,0,19,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9481
1625,1,1,4,20,20,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7927
420,2,3,18,8,55,15,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16338
435,1,9,6,11,15,18,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9946
170,0,6,5,13,20,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
185,0,5,15,18,5,21,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6094
375,1,9,5,13,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14323
155,0,9,6,17,0,19,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
1475,2,3,27,19,10,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9483
1325,1,9,5,20,55,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
690,1,5,21,7,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9794
675,1,3,21,8,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7199
520,1,12,5,20,0,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
570,1,1,5,14,5,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
570,1,3,18,8,55,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12284
270,1,9,6,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5264
870,1,5,24,20,25,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
135,0,6,27,8,20,10,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3543
1530,1,1,6,17,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
445,2,1,5,5,50,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7662
135,0,3,24,11,40,13,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4405
1275,2,5,21,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10231
1285,1,1,4,18,55,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
165,0,6,15,6,5,8,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
160,0,3,21,6,55,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4148
2280,3,1,6,5,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10703
1000,2,6,15,11,45,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13882
195,0,6,6,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5601
135,0,6,21,9,45,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3543
170,0,6,21,13,20,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
160,0,6,4,5,55,8,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4423
140,0,9,6,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3597
1165,2,5,18,10,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14109
165,0,12,4,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591
570,1,5,15,16,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13727
560,1,5,27,11,40,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7005
390,1,9,3,5,50,12,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10037
160,0,3,5,5,55,8,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3625
180,0,4,27,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
290,1,9,3,7,30,12,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5694
1215,1,9,6,8,25,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13731
165,0,3,3,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7591
90,0,6,21,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8040
175,0,4,27,7,45,10,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5048
1495,1,5,18,8,25,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
760,1,6,24,19,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372
155,0,12,4,11,30,14,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
170,0,5,27,9,45,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668
1210,2,6,6,13,15,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10939
155,0,6,6,22,15,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
915,1,6,3,10,20,1,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15147
180,0,6,6,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016
730,1,9,5,21,10,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
665,1,3,21,20,35,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832
170,0,4,24,11,30,14,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5403
180,0,4,15,19,50,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
520,1,1,5,20,0,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
590,2,5,24,12,0,21,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9941
165,0,3,3,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6860
1270,1,5,27,21,50,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
160,0,5,18,5,55,8,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3573
165,0,3,3,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8588
135,0,12,5,8,20,10,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3597
720,1,6,15,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7933
170,0,3,24,13,20,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7276
425,2,1,6,5,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13344
480,1,6,6,13,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7408
170,0,4,27,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
705,1,9,5,7,30,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7787
155,0,5,24,20,20,22,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
425,1,1,4,16,30,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064
775,1,5,18,21,10,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
155,0,4,18,10,20,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4409
1840,2,1,5,5,50,12,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12723
315,1,5,27,6,5,11,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6749
535,2,3,6,19,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
175,0,9,4,21,10,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3971
270,1,3,21,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6460
800,1,6,5,20,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
140,0,4,18,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841
600,2,6,6,18,25,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14237
1525,2,12,3,8,50,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12778
195,0,3,15,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5406
140,0,6,21,14,45,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
80,0,6,21,6,20,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
1775,2,6,27,13,25,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11150
825,1,3,3,8,35,22,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10236
805,1,9,6,15,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
1535,1,6,6,5,15,6,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6587
550,1,9,5,19,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
90,0,6,21,19,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
920,2,6,6,10,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13033
135,0,5,24,7,5,9,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3687
1380,2,5,27,20,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13381
575,1,5,18,11,25,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7191
180,0,9,4,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
260,1,3,18,16,15,20,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4437
660,1,6,3,20,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8627
1625,1,6,6,20,20,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
480,1,12,3,8,45,16,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12080
315,1,1,3,8,0,13,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22270
1025,2,12,6,19,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
90,0,3,4,16,55,18,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3175
140,0,6,21,13,15,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
140,0,6,15,19,35,21,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
1410,2,6,3,19,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12646
155,0,3,6,17,0,19,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
800,1,5,24,20,25,9,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
935,1,12,3,5,45,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817
180,0,3,21,14,10,17,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5674
1350,1,5,21,20,20,18,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9345
1700,1,12,5,16,45,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7662
630,1,5,15,8,30,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9627
1465,2,3,21,18,25,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9270
840,1,9,5,11,30,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15078
